,filename,region_shape_attributes
969,frame-969.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
970,frame-970.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
971,frame-971.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
972,frame-972.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
973,frame-973.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
974,frame-974.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
975,frame-975.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
976,frame-976.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
977,frame-977.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
978,frame-978.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
979,frame-979.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
980,frame-980.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
981,frame-981.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
982,frame-982.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
983,frame-983.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
984,frame-984.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
985,frame-985.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
986,frame-986.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
987,frame-987.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
988,frame-988.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
989,frame-989.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
990,frame-990.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
991,frame-991.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
992,frame-992.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
993,frame-993.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
994,frame-994.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
995,frame-995.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
996,frame-996.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
997,frame-997.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
998,frame-998.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
999,frame-999.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1000,frame-1000.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1001,frame-1001.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1002,frame-1002.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1003,frame-1003.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1004,frame-1004.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1005,frame-1005.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1006,frame-1006.jpg,"{""name"":""point"",""cx"":42,""cy"":49}"
1007,frame-1007.jpg,"{""name"":""point"",""cx"":41,""cy"":47}"
1008,frame-1008.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1009,frame-1009.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1010,frame-1010.jpg,"{""name"":""point"",""cx"":39,""cy"":44}"
1011,frame-1011.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1012,frame-1012.jpg,"{""name"":""point"",""cx"":40,""cy"":41}"
1013,frame-1013.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1014,frame-1014.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1015,frame-1015.jpg,"{""name"":""point"",""cx"":53,""cy"":49}"
1016,frame-1016.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1017,frame-1017.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1018,frame-1018.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1019,frame-1019.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1020,frame-1020.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1021,frame-1021.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1022,frame-1022.jpg,"{""name"":""point"",""cx"":50,""cy"":52}"
1023,frame-1023.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1024,frame-1024.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1025,frame-1025.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1026,frame-1026.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1027,frame-1027.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1028,frame-1028.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1029,frame-1029.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1030,frame-1030.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1031,frame-1031.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1032,frame-1032.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1033,frame-1033.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1034,frame-1034.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1035,frame-1035.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1036,frame-1036.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1037,frame-1037.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1038,frame-1038.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1039,frame-1039.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1040,frame-1040.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1041,frame-1041.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1042,frame-1042.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1043,frame-1043.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1044,frame-1044.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1045,frame-1045.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1046,frame-1046.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1047,frame-1047.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1048,frame-1048.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1049,frame-1049.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1050,frame-1050.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1051,frame-1051.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1052,frame-1052.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1053,frame-1053.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1054,frame-1054.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1055,frame-1055.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1056,frame-1056.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1057,frame-1057.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1058,frame-1058.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1059,frame-1059.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1060,frame-1060.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1061,frame-1061.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1062,frame-1062.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1063,frame-1063.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1064,frame-1064.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1065,frame-1065.jpg,"{""name"":""point"",""cx"":51,""cy"":50}"
1066,frame-1066.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1067,frame-1067.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1068,frame-1068.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1069,frame-1069.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1070,frame-1070.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1071,frame-1071.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1072,frame-1072.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1073,frame-1073.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1074,frame-1074.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1075,frame-1075.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1076,frame-1076.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1077,frame-1077.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1078,frame-1078.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1079,frame-1079.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1080,frame-1080.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1081,frame-1081.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1082,frame-1082.jpg,"{""name"":""point"",""cx"":51,""cy"":51}"
1083,frame-1083.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1084,frame-1084.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1085,frame-1085.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1086,frame-1086.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1087,frame-1087.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1088,frame-1088.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1089,frame-1089.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1090,frame-1090.jpg,"{""name"":""point"",""cx"":49,""cy"":50}"
1091,frame-1091.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1092,frame-1092.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1093,frame-1093.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1094,frame-1094.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1095,frame-1095.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1096,frame-1096.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1097,frame-1097.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1098,frame-1098.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1099,frame-1099.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1100,frame-1100.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1101,frame-1101.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1102,frame-1102.jpg,"{""name"":""point"",""cx"":55,""cy"":43}"
1103,frame-1103.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1104,frame-1104.jpg,"{""name"":""point"",""cx"":51,""cy"":50}"
1105,frame-1105.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1106,frame-1106.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1107,frame-1107.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1108,frame-1108.jpg,"{""name"":""point"",""cx"":43,""cy"":53}"
1109,frame-1109.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1110,frame-1110.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1111,frame-1111.jpg,"{""name"":""point"",""cx"":57,""cy"":44}"
1112,frame-1112.jpg,"{""name"":""point"",""cx"":51,""cy"":50}"
1113,frame-1113.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1114,frame-1114.jpg,"{""name"":""point"",""cx"":51,""cy"":51}"
1115,frame-1115.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1116,frame-1116.jpg,"{""name"":""point"",""cx"":45,""cy"":39}"
1117,frame-1117.jpg,"{""name"":""point"",""cx"":42,""cy"":38}"
1118,frame-1118.jpg,"{""name"":""point"",""cx"":51,""cy"":26}"
1119,frame-1119.jpg,"{""name"":""point"",""cx"":51,""cy"":25}"
1120,frame-1120.jpg,"{""name"":""point"",""cx"":57,""cy"":45}"
1121,frame-1121.jpg,"{""name"":""point"",""cx"":53,""cy"":29}"
1122,frame-1122.jpg,"{""name"":""point"",""cx"":51,""cy"":32}"
1123,frame-1123.jpg,"{""name"":""point"",""cx"":50,""cy"":26}"
1124,frame-1124.jpg,"{""name"":""point"",""cx"":51,""cy"":26}"
1125,frame-1125.jpg,"{""name"":""point"",""cx"":49,""cy"":50}"
1126,frame-1126.jpg,"{""name"":""point"",""cx"":50,""cy"":26}"
1127,frame-1127.jpg,"{""name"":""point"",""cx"":50,""cy"":27}"
1128,frame-1128.jpg,"{""name"":""point"",""cx"":50,""cy"":27}"
1129,frame-1129.jpg,"{""name"":""point"",""cx"":51,""cy"":26}"
1130,frame-1130.jpg,"{""name"":""point"",""cx"":50,""cy"":27}"
1131,frame-1131.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1132,frame-1132.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1133,frame-1133.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1134,frame-1134.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1135,frame-1135.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1136,frame-1136.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1137,frame-1137.jpg,"{""name"":""point"",""cx"":50,""cy"":49}"
1138,frame-1138.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1139,frame-1139.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1140,frame-1140.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1141,frame-1141.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1142,frame-1142.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1143,frame-1143.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1144,frame-1144.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1145,frame-1145.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1146,frame-1146.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1147,frame-1147.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1148,frame-1148.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1149,frame-1149.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1150,frame-1150.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1151,frame-1151.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1152,frame-1152.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1153,frame-1153.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1154,frame-1154.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1155,frame-1155.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1156,frame-1156.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1157,frame-1157.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1158,frame-1158.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1159,frame-1159.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1160,frame-1160.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1161,frame-1161.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1162,frame-1162.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1163,frame-1163.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1164,frame-1164.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1165,frame-1165.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1166,frame-1166.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1167,frame-1167.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1168,frame-1168.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1169,frame-1169.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1170,frame-1170.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1171,frame-1171.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1172,frame-1172.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1173,frame-1173.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1174,frame-1174.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1175,frame-1175.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1176,frame-1176.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1177,frame-1177.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1178,frame-1178.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1179,frame-1179.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1180,frame-1180.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1181,frame-1181.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1182,frame-1182.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1183,frame-1183.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1184,frame-1184.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1185,frame-1185.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1186,frame-1186.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1187,frame-1187.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1188,frame-1188.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1189,frame-1189.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1190,frame-1190.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1191,frame-1191.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1192,frame-1192.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1193,frame-1193.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1194,frame-1194.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1195,frame-1195.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1196,frame-1196.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1197,frame-1197.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1198,frame-1198.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1199,frame-1199.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1200,frame-1200.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1201,frame-1201.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1202,frame-1202.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1203,frame-1203.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1204,frame-1204.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1205,frame-1205.jpg,"{""name"":""point"",""cx"":57,""cy"":53}"
1206,frame-1206.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1207,frame-1207.jpg,"{""name"":""point"",""cx"":42,""cy"":53}"
1208,frame-1208.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1209,frame-1209.jpg,"{""name"":""point"",""cx"":51,""cy"":51}"
1210,frame-1210.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1211,frame-1211.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1212,frame-1212.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1213,frame-1213.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1214,frame-1214.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1215,frame-1215.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1216,frame-1216.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1217,frame-1217.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1218,frame-1218.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1219,frame-1219.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1220,frame-1220.jpg,"{""name"":""point"",""cx"":51,""cy"":51}"
1221,frame-1221.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1222,frame-1222.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1223,frame-1223.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1224,frame-1224.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1225,frame-1225.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1226,frame-1226.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1227,frame-1227.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1228,frame-1228.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1229,frame-1229.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1230,frame-1230.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1231,frame-1231.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1232,frame-1232.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1233,frame-1233.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1234,frame-1234.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1235,frame-1235.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1236,frame-1236.jpg,"{""name"":""point"",""cx"":51,""cy"":51}"
1237,frame-1237.jpg,"{""name"":""point"",""cx"":50,""cy"":49}"
1238,frame-1238.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1239,frame-1239.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1240,frame-1240.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1241,frame-1241.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1242,frame-1242.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1243,frame-1243.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1244,frame-1244.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1245,frame-1245.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1246,frame-1246.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1247,frame-1247.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1248,frame-1248.jpg,"{""name"":""point"",""cx"":54,""cy"":53}"
1249,frame-1249.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1250,frame-1250.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1251,frame-1251.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1252,frame-1252.jpg,"{""name"":""point"",""cx"":49,""cy"":49}"
1253,frame-1253.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1254,frame-1254.jpg,"{""name"":""point"",""cx"":50,""cy"":49}"
1255,frame-1255.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1256,frame-1256.jpg,"{""name"":""point"",""cx"":49,""cy"":50}"
1257,frame-1257.jpg,"{""name"":""point"",""cx"":46,""cy"":47}"
1258,frame-1258.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1259,frame-1259.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1260,frame-1260.jpg,"{""name"":""point"",""cx"":49,""cy"":50}"
1261,frame-1261.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1262,frame-1262.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1263,frame-1263.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1264,frame-1264.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1265,frame-1265.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1266,frame-1266.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1267,frame-1267.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1268,frame-1268.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1269,frame-1269.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1270,frame-1270.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1271,frame-1271.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1272,frame-1272.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1273,frame-1273.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1274,frame-1274.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1275,frame-1275.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1276,frame-1276.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1277,frame-1277.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1278,frame-1278.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1279,frame-1279.jpg,"{""name"":""point"",""cx"":48,""cy"":43}"
1280,frame-1280.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1281,frame-1281.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1282,frame-1282.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1283,frame-1283.jpg,"{""name"":""point"",""cx"":50,""cy"":48}"
1284,frame-1284.jpg,"{""name"":""point"",""cx"":50,""cy"":48}"
1285,frame-1285.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1286,frame-1286.jpg,"{""name"":""point"",""cx"":49,""cy"":50}"
1287,frame-1287.jpg,"{""name"":""point"",""cx"":40,""cy"":44}"
1288,frame-1288.jpg,"{""name"":""point"",""cx"":36,""cy"":42}"
1289,frame-1289.jpg,"{""name"":""point"",""cx"":37,""cy"":42}"
1290,frame-1290.jpg,"{""name"":""point"",""cx"":49,""cy"":48}"
1291,frame-1291.jpg,"{""name"":""point"",""cx"":49,""cy"":51}"
1292,frame-1292.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1293,frame-1293.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1294,frame-1294.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1295,frame-1295.jpg,"{""name"":""point"",""cx"":51,""cy"":51}"
1296,frame-1296.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1297,frame-1297.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1298,frame-1298.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1299,frame-1299.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1300,frame-1300.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1301,frame-1301.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1302,frame-1302.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1303,frame-1303.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1304,frame-1304.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1305,frame-1305.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1306,frame-1306.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1307,frame-1307.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1308,frame-1308.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1309,frame-1309.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1310,frame-1310.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1311,frame-1311.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1312,frame-1312.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1313,frame-1313.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1314,frame-1314.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1315,frame-1315.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1316,frame-1316.jpg,"{""name"":""point"",""cx"":50,""cy"":50}"
1317,frame-1317.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1318,frame-1318.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1319,frame-1319.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1320,frame-1320.jpg,"{""name"":""point"",""cx"":48,""cy"":47}"
1321,frame-1321.jpg,"{""name"":""point"",""cx"":54,""cy"":47}"
1322,frame-1322.jpg,"{""name"":""point"",""cx"":57,""cy"":45}"
1323,frame-1323.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1324,frame-1324.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1325,frame-1325.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1326,frame-1326.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1327,frame-1327.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
1328,frame-1328.jpg,"{""name"":""point"",""cx"":50,""cy"":51}"
